timestamp,deviceId,tempC,hum%,mq135_raw,rs_r0,co2_ppm,quality,ldr_raw,ldr_v,ldr_pct,light
2025-09-18T00:44:51-06:00,esp32-1,"20,2",74,1503,"2,269",12,Muy buena,218,"0,176",0,Oscuro
2025-09-18T00:45:27-06:00,esp32-1,"19,4",74,1523,"2,222",13,Muy buena,215,"0,173",0,Oscuro
2025-09-18T00:46:02-06:00,esp32-1,19,74,1476,"2,335",11,Muy buena,209,"0,168",0,Oscuro
2025-09-18T00:46:37-06:00,esp32-1,"18,6",74,1386,"2,572",9,Muy buena,404,"0,326",4,Oscuro
2025-09-18T00:47:12-06:00,esp32-1,"18,2",74,1506,"2,262",12,Muy buena,310,"0,25",0,Oscuro
2025-09-18T00:47:46-06:00,esp32-1,"18,2",75,1490,"2,3",12,Muy buena,309,"0,249",0,Oscuro
2025-09-18T00:48:21-06:00,esp32-1,"17,8",76,1513,"2,245",12,Muy buena,335,"0,27",1,Oscuro
2025-09-18T00:48:56-06:00,esp32-1,"17,8",77,1527,"2,213",13,Muy buena,348,"0,28",2,Oscuro
2025-09-18T00:49:31-06:00,esp32-1,"17,8",77,1535,"2,194",13,Muy buena,337,"0,272",1,Oscuro
2025-09-18T00:50:06-06:00,esp32-1,"17,8",77,1526,"2,215",13,Muy buena,332,"0,268",1,Oscuro
2025-09-18T00:50:41-06:00,esp32-1,"17,8",78,1524,"2,22",13,Muy buena,329,"0,265",1,Oscuro
2025-09-18T00:51:16-06:00,esp32-1,"17,8",78,1511,"2,25",12,Muy buena,324,"0,261",1,Oscuro
2025-09-18T00:51:51-06:00,esp32-1,"17,5",78,1482,"2,32",11,Muy buena,306,"0,247",0,Oscuro
2025-09-18T00:52:26-06:00,esp32-1,"17,4",78,1503,"2,269",12,Muy buena,299,"0,241",0,Oscuro
2025-09-18T00:53:01-06:00,esp32-1,"17,4",78,1519,"2,231",13,Muy buena,309,"0,249",0,Oscuro
2025-09-18T00:53:37-06:00,esp32-1,"17,4",78,1525,"2,217",13,Muy buena,308,"0,248",0,Oscuro
2025-09-18T00:54:11-06:00,esp32-1,"17,4",78,1521,"2,227",13,Muy buena,322,"0,259",1,Oscuro
2025-09-18T00:54:46-06:00,esp32-1,"17,4",78,1527,"2,213",13,Muy buena,339,"0,273",1,Oscuro
2025-09-18T00:55:22-06:00,esp32-1,"17,4",78,1525,"2,217",13,Muy buena,348,"0,28",2,Oscuro
2025-09-18T00:55:58-06:00,esp32-1,"17,4",78,1520,"2,229",13,Muy buena,356,"0,287",2,Oscuro
2025-09-18T00:56:32-06:00,esp32-1,"17,4",79,1526,"2,215",13,Muy buena,363,"0,293",2,Oscuro
2025-09-18T00:57:08-06:00,esp32-1,"17,4",79,1529,"2,208",13,Muy buena,381,"0,307",3,Oscuro
2025-09-18T00:57:43-06:00,esp32-1,"17,4",79,1513,"2,245",12,Muy buena,392,"0,316",3,Oscuro
2025-09-18T00:58:17-06:00,esp32-1,"17,4",79,1509,"2,255",12,Muy buena,385,"0,31",3,Oscuro
2025-09-18T00:58:52-06:00,esp32-1,17,79,1491,"2,298",12,Muy buena,369,"0,297",3,Oscuro
2025-09-18T00:59:27-06:00,esp32-1,17,79,1493,"2,293",12,Muy buena,373,"0,301",3,Oscuro
2025-09-18T01:00:03-06:00,esp32-1,"17,4",79,1482,"2,32",11,Muy buena,365,"0,294",2,Oscuro
2025-09-18T01:00:38-06:00,esp32-1,"17,4",80,1471,"2,347",11,Muy buena,361,"0,291",2,Oscuro
2025-09-18T01:01:13-06:00,esp32-1,"17,4",80,1466,"2,36",11,Muy buena,356,"0,287",2,Oscuro
2025-09-18T01:01:48-06:00,esp32-1,"17,4",80,1473,"2,342",11,Muy buena,366,"0,295",2,Oscuro
2025-09-18T01:02:23-06:00,esp32-1,"17,4",80,1484,"2,315",11,Muy buena,378,"0,305",3,Oscuro
2025-09-18T01:02:58-06:00,esp32-1,"17,4",80,1478,"2,33",11,Muy buena,378,"0,305",3,Oscuro
2025-09-18T01:03:34-06:00,esp32-1,"17,4",80,1484,"2,315",11,Muy buena,379,"0,305",3,Oscuro
2025-09-18T01:04:10-06:00,esp32-1,"17,4",79,1465,"2,362",11,Muy buena,364,"0,293",2,Oscuro
2025-09-18T01:04:44-06:00,esp32-1,"17,4",79,1454,"2,39",10,Muy buena,350,"0,282",2,Oscuro
2025-09-18T01:05:19-06:00,esp32-1,"17,4",79,1446,"2,41",10,Muy buena,355,"0,286",2,Oscuro
2025-09-18T01:05:54-06:00,esp32-1,17,79,1434,"2,442",10,Muy buena,351,"0,283",2,Oscuro
2025-09-18T01:06:30-06:00,esp32-1,17,79,1421,"2,476",9,Muy buena,352,"0,284",2,Oscuro
2025-09-18T01:07:04-06:00,esp32-1,17,80,1425,"2,465",10,Muy buena,355,"0,286",2,Oscuro
2025-09-18T01:07:39-06:00,esp32-1,"17,4",80,1426,"2,463",10,Muy buena,357,"0,288",2,Oscuro
2025-09-18T01:08:15-06:00,esp32-1,"17,4",80,1417,"2,487",9,Muy buena,352,"0,284",2,Oscuro
2025-09-18T01:08:50-06:00,esp32-1,17,80,1412,"2,5",9,Muy buena,345,"0,278",2,Oscuro
2025-09-18T01:09:24-06:00,esp32-1,"17,4",80,1422,"2,473",9,Muy buena,346,"0,279",2,Oscuro
2025-09-18T01:09:59-06:00,esp32-1,"17,4",80,1419,"2,481",9,Muy buena,351,"0,283",2,Oscuro
2025-09-18T01:10:33-06:00,esp32-1,"17,4",80,1429,"2,455",10,Muy buena,256,"0,206",0,Oscuro
2025-09-18T01:11:08-06:00,esp32-1,"17,4",80,1418,"2,484",9,Muy buena,259,"0,209",0,Oscuro
2025-09-18T01:11:42-06:00,esp32-1,"17,4",80,1431,"2,45",10,Muy buena,262,"0,211",0,Oscuro
2025-09-18T01:12:17-06:00,esp32-1,"17,4",80,1447,"2,408",10,Muy buena,268,"0,216",0,Oscuro
2025-09-18T01:12:51-06:00,esp32-1,"17,4",80,1444,"2,416",10,Muy buena,272,"0,219",0,Oscuro
2025-09-18T01:13:26-06:00,esp32-1,"17,4",80,1481,"2,322",11,Muy buena,286,"0,23",0,Oscuro
2025-09-18T01:14:02-06:00,esp32-1,"17,4",80,1465,"2,362",11,Muy buena,285,"0,23",0,Oscuro
2025-09-18T01:14:37-06:00,esp32-1,17,80,1441,"2,423",10,Muy buena,279,"0,225",0,Oscuro
2025-09-18T01:15:11-06:00,esp32-1,"17,4",80,1446,"2,41",10,Muy buena,289,"0,233",0,Oscuro
2025-09-18T01:15:46-06:00,esp32-1,"17,4",80,1463,"2,367",11,Muy buena,299,"0,241",0,Oscuro
2025-09-18T01:16:21-06:00,esp32-1,"17,4",80,1443,"2,418",10,Muy buena,286,"0,23",0,Oscuro
2025-09-18T01:16:55-06:00,esp32-1,17,80,1434,"2,442",10,Muy buena,278,"0,224",0,Oscuro
2025-09-18T01:17:30-06:00,esp32-1,17,80,1420,"2,479",9,Muy buena,271,"0,218",0,Oscuro
2025-09-18T01:18:05-06:00,esp32-1,17,80,1430,"2,452",10,Muy buena,273,"0,22",0,Oscuro
2025-09-18T01:18:40-06:00,esp32-1,17,81,1439,"2,429",10,Muy buena,277,"0,223",0,Oscuro
2025-09-18T01:19:14-06:00,esp32-1,17,81,1446,"2,41",10,Muy buena,285,"0,23",0,Oscuro
2025-09-18T01:19:49-06:00,esp32-1,"17,4",81,1464,"2,365",11,Muy buena,287,"0,231",0,Oscuro
2025-09-18T01:20:24-06:00,esp32-1,"17,4",81,1527,"2,213",13,Muy buena,305,"0,246",0,Oscuro
2025-09-18T01:20:59-06:00,esp32-1,"17,4",80,1522,"2,224",13,Muy buena,303,"0,244",0,Oscuro
2025-09-18T01:21:35-06:00,esp32-1,"17,4",80,1515,"2,241",12,Muy buena,301,"0,243",0,Oscuro
2025-09-18T01:22:09-06:00,esp32-1,"17,4",80,1521,"2,227",13,Muy buena,303,"0,244",0,Oscuro
2025-09-18T01:22:44-06:00,esp32-1,"17,4",80,1516,"2,238",13,Muy buena,299,"0,241",0,Oscuro
2025-09-18T01:23:19-06:00,esp32-1,"17,4",80,1510,"2,253",12,Muy buena,295,"0,238",0,Oscuro
2025-09-18T01:23:54-06:00,esp32-1,"17,4",80,1513,"2,245",12,Muy buena,298,"0,24",0,Oscuro
2025-09-18T01:24:28-06:00,esp32-1,17,80,1513,"2,245",12,Muy buena,297,"0,239",0,Oscuro
2025-09-18T01:25:04-06:00,esp32-1,17,80,1515,"2,241",12,Muy buena,301,"0,243",0,Oscuro
2025-09-18T01:25:39-06:00,esp32-1,17,81,1512,"2,248",12,Muy buena,314,"0,253",1,Oscuro
2025-09-18T01:26:14-06:00,esp32-1,17,81,1512,"2,248",12,Muy buena,312,"0,251",0,Oscuro
2025-09-18T01:26:48-06:00,esp32-1,17,81,1518,"2,234",13,Muy buena,317,"0,255",1,Oscuro
2025-09-18T01:27:23-06:00,esp32-1,17,81,1515,"2,241",12,Muy buena,309,"0,249",0,Oscuro
2025-09-18T01:27:58-06:00,esp32-1,17,81,1505,"2,264",12,Muy buena,303,"0,244",0,Oscuro
2025-09-18T01:28:33-06:00,esp32-1,17,81,1507,"2,26",12,Muy buena,298,"0,24",0,Oscuro
2025-09-18T01:29:07-06:00,esp32-1,17,81,1497,"2,284",12,Muy buena,289,"0,233",0,Oscuro
2025-09-18T01:29:42-06:00,esp32-1,17,81,1498,"2,281",12,Muy buena,289,"0,233",0,Oscuro
2025-09-18T01:30:16-06:00,esp32-1,"17,2",81,1493,"2,293",12,Muy buena,286,"0,23",0,Oscuro
2025-09-18T01:30:51-06:00,esp32-1,"17,3",81,1483,"2,317",11,Muy buena,288,"0,232",0,Oscuro
2025-09-18T01:31:28-06:00,esp32-1,"17,4",80,1486,"2,31",11,Muy buena,288,"0,232",0,Oscuro
2025-09-18T01:32:02-06:00,esp32-1,"17,4",80,1490,"2,3",12,Muy buena,293,"0,236",0,Oscuro
2025-09-18T01:32:37-06:00,esp32-1,"17,4",80,1483,"2,317",11,Muy buena,291,"0,235",0,Oscuro
2025-09-18T01:33:11-06:00,esp32-1,"17,4",80,1487,"2,308",12,Muy buena,287,"0,231",0,Oscuro
2025-09-18T01:33:47-06:00,esp32-1,17,80,1484,"2,315",11,Muy buena,286,"0,23",0,Oscuro
2025-09-18T01:34:21-06:00,esp32-1,17,80,1466,"2,36",11,Muy buena,282,"0,227",0,Oscuro
2025-09-18T01:34:56-06:00,esp32-1,"17,4",80,1475,"2,337",11,Muy buena,281,"0,226",0,Oscuro
2025-09-18T01:35:33-06:00,esp32-1,"17,4",80,1477,"2,332",11,Muy buena,280,"0,226",0,Oscuro
2025-09-18T01:36:07-06:00,esp32-1,"17,4",79,1482,"2,32",11,Muy buena,283,"0,228",0,Oscuro
2025-09-18T01:36:42-06:00,esp32-1,"17,4",79,1477,"2,332",11,Muy buena,286,"0,23",0,Oscuro
2025-09-18T01:37:17-06:00,esp32-1,"17,4",79,1477,"2,332",11,Muy buena,287,"0,231",0,Oscuro
2025-09-18T01:37:51-06:00,esp32-1,"17,4",79,1476,"2,335",11,Muy buena,287,"0,231",0,Oscuro
2025-09-18T01:38:26-06:00,esp32-1,"17,4",79,1486,"2,31",11,Muy buena,289,"0,233",0,Oscuro
2025-09-18T01:39:01-06:00,esp32-1,17,79,1488,"2,305",12,Muy buena,295,"0,238",0,Oscuro
2025-09-18T01:39:36-06:00,esp32-1,17,79,1465,"2,362",11,Muy buena,290,"0,234",0,Oscuro
2025-09-18T01:40:11-06:00,esp32-1,17,79,1453,"2,393",10,Muy buena,283,"0,228",0,Oscuro
2025-09-18T01:40:46-06:00,esp32-1,17,79,1459,"2,377",11,Muy buena,289,"0,233",0,Oscuro
2025-09-18T01:41:21-06:00,esp32-1,17,79,1472,"2,345",11,Muy buena,291,"0,235",0,Oscuro
2025-09-18T01:41:56-06:00,esp32-1,17,79,1488,"2,305",12,Muy buena,300,"0,242",0,Oscuro
2025-09-18T01:42:31-06:00,esp32-1,17,79,1507,"2,26",12,Muy buena,304,"0,245",0,Oscuro
2025-09-18T01:43:05-06:00,esp32-1,17,79,1519,"2,231",13,Muy buena,307,"0,247",0,Oscuro
2025-09-18T01:43:40-06:00,esp32-1,17,79,1521,"2,227",13,Muy buena,306,"0,247",0,Oscuro
2025-09-18T01:44:15-06:00,esp32-1,17,79,1522,"2,224",13,Muy buena,308,"0,248",0,Oscuro
2025-09-18T01:44:52-06:00,esp32-1,17,79,1519,"2,231",13,Muy buena,304,"0,245",0,Oscuro
2025-09-18T01:45:26-06:00,esp32-1,17,79,1521,"2,227",13,Muy buena,304,"0,245",0,Oscuro
2025-09-18T01:46:01-06:00,esp32-1,17,79,1507,"2,26",12,Muy buena,305,"0,246",0,Oscuro
2025-09-18T01:46:36-06:00,esp32-1,17,79,1513,"2,245",12,Muy buena,307,"0,247",0,Oscuro
2025-09-18T01:47:11-06:00,esp32-1,"17,4",79,1515,"2,241",12,Muy buena,311,"0,251",0,Oscuro
2025-09-18T01:47:46-06:00,esp32-1,17,79,1516,"2,238",13,Muy buena,315,"0,254",1,Oscuro
2025-09-18T01:48:21-06:00,esp32-1,"17,1",79,1532,"2,201",13,Muy buena,337,"0,272",1,Oscuro
2025-09-18T01:48:56-06:00,esp32-1,17,79,1529,"2,208",13,Muy buena,320,"0,258",1,Oscuro
2025-09-18T01:49:31-06:00,esp32-1,17,79,1539,"2,185",13,Muy buena,339,"0,273",1,Oscuro
2025-09-18T01:50:06-06:00,esp32-1,17,79,1544,"2,174",14,Muy buena,337,"0,272",1,Oscuro
2025-09-18T01:50:42-06:00,esp32-1,17,79,1538,"2,188",13,Muy buena,335,"0,27",1,Oscuro
2025-09-18T01:51:18-06:00,esp32-1,17,79,1535,"2,194",13,Muy buena,334,"0,269",1,Oscuro
2025-09-18T01:51:52-06:00,esp32-1,17,79,1533,"2,199",13,Muy buena,335,"0,27",1,Oscuro
2025-09-18T01:52:28-06:00,esp32-1,17,79,1535,"2,194",13,Muy buena,332,"0,268",1,Oscuro
2025-09-18T01:53:03-06:00,esp32-1,17,79,1540,"2,183",13,Muy buena,336,"0,271",1,Oscuro
2025-09-18T01:53:38-06:00,esp32-1,17,79,1534,"2,197",13,Muy buena,336,"0,271",1,Oscuro
2025-09-18T01:54:13-06:00,esp32-1,17,79,1537,"2,19",13,Muy buena,335,"0,27",1,Oscuro
2025-09-18T01:54:48-06:00,esp32-1,17,79,1534,"2,197",13,Muy buena,334,"0,269",1,Oscuro
2025-09-18T01:55:23-06:00,esp32-1,17,79,1534,"2,197",13,Muy buena,332,"0,268",1,Oscuro
2025-09-18T01:55:57-06:00,esp32-1,17,79,1538,"2,188",13,Muy buena,331,"0,267",1,Oscuro
2025-09-18T01:56:32-06:00,esp32-1,17,79,1530,"2,206",13,Muy buena,322,"0,259",1,Oscuro
2025-09-18T01:57:07-06:00,esp32-1,17,79,1532,"2,201",13,Muy buena,331,"0,267",1,Oscuro
2025-09-18T01:57:43-06:00,esp32-1,17,80,1531,"2,204",13,Muy buena,334,"0,269",1,Oscuro
2025-09-18T01:58:19-06:00,esp32-1,17,80,1531,"2,204",13,Muy buena,338,"0,272",1,Oscuro
2025-09-18T01:58:54-06:00,esp32-1,17,80,1536,"2,192",13,Muy buena,340,"0,274",1,Oscuro
2025-09-18T01:59:29-06:00,esp32-1,17,80,1534,"2,197",13,Muy buena,338,"0,272",1,Oscuro
2025-09-18T02:00:05-06:00,esp32-1,17,80,1551,"2,158",14,Muy buena,341,"0,275",2,Oscuro
2025-09-18T02:00:40-06:00,esp32-1,17,80,1532,"2,201",13,Muy buena,327,"0,264",1,Oscuro
2025-09-18T02:01:15-06:00,esp32-1,17,80,1533,"2,199",13,Muy buena,331,"0,267",1,Oscuro
2025-09-18T02:01:50-06:00,esp32-1,17,80,1536,"2,192",13,Muy buena,325,"0,262",1,Oscuro
2025-09-18T02:02:25-06:00,esp32-1,17,80,1533,"2,199",13,Muy buena,324,"0,261",1,Oscuro
2025-09-18T02:03:00-06:00,esp32-1,17,80,1531,"2,204",13,Muy buena,324,"0,261",1,Oscuro
2025-09-18T02:03:34-06:00,esp32-1,17,79,1524,"2,22",13,Muy buena,322,"0,259",1,Oscuro
2025-09-18T02:04:09-06:00,esp32-1,17,80,1530,"2,206",13,Muy buena,320,"0,258",1,Oscuro
2025-09-18T02:04:44-06:00,esp32-1,17,80,1530,"2,206",13,Muy buena,319,"0,257",1,Oscuro
2025-09-18T02:05:19-06:00,esp32-1,17,80,1529,"2,208",13,Muy buena,318,"0,256",1,Oscuro
2025-09-18T02:05:54-06:00,esp32-1,17,80,1533,"2,199",13,Muy buena,322,"0,259",1,Oscuro
2025-09-18T02:06:29-06:00,esp32-1,17,80,1533,"2,199",13,Muy buena,319,"0,257",1,Oscuro
2025-09-18T02:07:05-06:00,esp32-1,17,79,1535,"2,194",13,Muy buena,322,"0,259",1,Oscuro
2025-09-18T02:07:42-06:00,esp32-1,17,79,1531,"2,204",13,Muy buena,319,"0,257",1,Oscuro
2025-09-18T02:08:16-06:00,esp32-1,17,79,1533,"2,199",13,Muy buena,322,"0,259",1,Oscuro
2025-09-18T02:08:51-06:00,esp32-1,17,79,1530,"2,206",13,Muy buena,319,"0,257",1,Oscuro
2025-09-18T02:09:26-06:00,esp32-1,17,79,1527,"2,213",13,Muy buena,318,"0,256",1,Oscuro
2025-09-18T02:10:01-06:00,esp32-1,17,79,1515,"2,241",12,Muy buena,317,"0,255",1,Oscuro
2025-09-18T02:10:36-06:00,esp32-1,17,79,1491,"2,298",12,Muy buena,308,"0,248",0,Oscuro
2025-09-18T02:11:10-06:00,esp32-1,17,79,1517,"2,236",13,Muy buena,312,"0,251",0,Oscuro
2025-09-18T02:11:45-06:00,esp32-1,17,79,1491,"2,298",12,Muy buena,305,"0,246",0,Oscuro
2025-09-18T02:12:20-06:00,esp32-1,17,79,1491,"2,298",12,Muy buena,305,"0,246",0,Oscuro
2025-09-18T02:12:56-06:00,esp32-1,17,79,1484,"2,315",11,Muy buena,304,"0,245",0,Oscuro
2025-09-18T02:13:31-06:00,esp32-1,17,79,1472,"2,345",11,Muy buena,300,"0,242",0,Oscuro
2025-09-18T02:14:07-06:00,esp32-1,17,79,1471,"2,347",11,Muy buena,301,"0,243",0,Oscuro
2025-09-18T02:14:42-06:00,esp32-1,17,79,1481,"2,322",11,Muy buena,298,"0,24",0,Oscuro
2025-09-18T02:15:17-06:00,esp32-1,17,79,1484,"2,315",11,Muy buena,300,"0,242",0,Oscuro
2025-09-18T02:15:52-06:00,esp32-1,17,79,1496,"2,286",12,Muy buena,301,"0,243",0,Oscuro
2025-09-18T02:16:26-06:00,esp32-1,17,80,1492,"2,296",12,Muy buena,300,"0,242",0,Oscuro
2025-09-18T02:17:00-06:00,esp32-1,17,80,1481,"2,322",11,Muy buena,297,"0,239",0,Oscuro
2025-09-18T02:17:35-06:00,esp32-1,17,80,1497,"2,284",12,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:18:10-06:00,esp32-1,17,80,1490,"2,3",12,Muy buena,304,"0,245",0,Oscuro
2025-09-18T02:18:44-06:00,esp32-1,17,80,1487,"2,308",12,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:19:19-06:00,esp32-1,17,80,1503,"2,269",12,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:19:54-06:00,esp32-1,17,80,1487,"2,308",12,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:20:29-06:00,esp32-1,17,79,1476,"2,335",11,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:21:04-06:00,esp32-1,17,79,1529,"2,208",13,Muy buena,314,"0,253",1,Oscuro
2025-09-18T02:21:38-06:00,esp32-1,17,79,1537,"2,19",13,Muy buena,316,"0,255",1,Oscuro
2025-09-18T02:22:14-06:00,esp32-1,17,80,1525,"2,217",13,Muy buena,310,"0,25",0,Oscuro
2025-09-18T02:22:50-06:00,esp32-1,17,80,1518,"2,234",13,Muy buena,312,"0,251",0,Oscuro
2025-09-18T02:23:25-06:00,esp32-1,17,80,1476,"2,335",11,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:23:59-06:00,esp32-1,17,80,1481,"2,322",11,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:24:34-06:00,esp32-1,17,80,1479,"2,327",11,Muy buena,305,"0,246",0,Oscuro
2025-09-18T02:25:10-06:00,esp32-1,17,80,1478,"2,33",11,Muy buena,304,"0,245",0,Oscuro
2025-09-18T02:25:45-06:00,esp32-1,"16,6",80,1479,"2,327",11,Muy buena,304,"0,245",0,Oscuro
2025-09-18T02:26:20-06:00,esp32-1,17,80,1481,"2,322",11,Muy buena,304,"0,245",0,Oscuro
2025-09-18T02:27:31-06:00,esp32-1,17,80,1478,"2,33",11,Muy buena,304,"0,245",0,Oscuro
2025-09-18T02:26:55-06:00,esp32-1,17,80,1477,"2,332",11,Muy buena,305,"0,246",0,Oscuro
2025-09-18T02:28:07-06:00,esp32-1,17,80,1472,"2,345",11,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:28:42-06:00,esp32-1,17,80,1476,"2,335",11,Muy buena,306,"0,247",0,Oscuro
2025-09-18T02:29:16-06:00,esp32-1,17,79,1487,"2,308",12,Muy buena,305,"0,246",0,Oscuro
2025-09-18T02:29:51-06:00,esp32-1,17,79,1481,"2,322",11,Muy buena,304,"0,245",0,Oscuro
2025-09-18T02:30:26-06:00,esp32-1,17,79,1484,"2,315",11,Muy buena,306,"0,247",0,Oscuro
2025-09-18T02:31:00-06:00,esp32-1,17,79,1482,"2,32",11,Muy buena,304,"0,245",0,Oscuro
2025-09-18T02:31:35-06:00,esp32-1,17,79,1481,"2,322",11,Muy buena,305,"0,246",0,Oscuro
2025-09-18T02:32:10-06:00,esp32-1,17,79,1476,"2,335",11,Muy buena,304,"0,245",0,Oscuro
2025-09-18T02:32:45-06:00,esp32-1,17,79,1481,"2,322",11,Muy buena,302,"0,243",0,Oscuro
2025-09-18T02:33:20-06:00,esp32-1,17,79,1475,"2,337",11,Muy buena,304,"0,245",0,Oscuro
2025-09-18T02:33:56-06:00,esp32-1,17,79,1475,"2,337",11,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:34:31-06:00,esp32-1,17,79,1492,"2,296",12,Muy buena,307,"0,247",0,Oscuro
2025-09-18T02:35:06-06:00,esp32-1,"16,6",79,1545,"2,172",14,Muy buena,320,"0,258",1,Oscuro
2025-09-18T02:35:40-06:00,esp32-1,"16,6",79,1533,"2,199",13,Muy buena,318,"0,256",1,Oscuro
2025-09-18T02:36:15-06:00,esp32-1,17,79,1539,"2,185",13,Muy buena,321,"0,259",1,Oscuro
2025-09-18T02:36:51-06:00,esp32-1,"16,6",79,1543,"2,176",14,Muy buena,319,"0,257",1,Oscuro
2025-09-18T02:37:26-06:00,esp32-1,"16,6",79,1536,"2,192",13,Muy buena,314,"0,253",1,Oscuro
2025-09-18T02:38:01-06:00,esp32-1,"16,6",79,1521,"2,227",13,Muy buena,313,"0,252",0,Oscuro
2025-09-18T02:38:36-06:00,esp32-1,"16,6",79,1520,"2,229",13,Muy buena,314,"0,253",1,Oscuro
2025-09-18T02:39:10-06:00,esp32-1,17,79,1517,"2,236",13,Muy buena,310,"0,25",0,Oscuro
2025-09-18T02:39:45-06:00,esp32-1,17,79,1516,"2,238",13,Muy buena,308,"0,248",0,Oscuro
2025-09-18T02:40:19-06:00,esp32-1,17,79,1517,"2,236",13,Muy buena,310,"0,25",0,Oscuro
2025-09-18T02:40:54-06:00,esp32-1,17,79,1525,"2,217",13,Muy buena,314,"0,253",1,Oscuro
2025-09-18T02:41:31-06:00,esp32-1,17,79,1514,"2,243",12,Muy buena,313,"0,252",0,Oscuro
2025-09-18T02:42:06-06:00,esp32-1,17,79,1514,"2,243",12,Muy buena,312,"0,251",0,Oscuro
2025-09-18T02:42:41-06:00,esp32-1,17,79,1521,"2,227",13,Muy buena,315,"0,254",1,Oscuro
2025-09-18T02:43:16-06:00,esp32-1,17,79,1523,"2,222",13,Muy buena,314,"0,253",1,Oscuro
2025-09-18T02:43:50-06:00,esp32-1,17,79,1516,"2,238",13,Muy buena,305,"0,246",0,Oscuro
2025-09-18T02:44:25-06:00,esp32-1,"16,8",79,1519,"2,231",13,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:44:59-06:00,esp32-1,17,79,1503,"2,269",12,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:45:34-06:00,esp32-1,17,79,1515,"2,241",12,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:46:09-06:00,esp32-1,17,79,1507,"2,26",12,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:46:45-06:00,esp32-1,17,79,1512,"2,248",12,Muy buena,302,"0,243",0,Oscuro
2025-09-18T02:47:19-06:00,esp32-1,17,79,1501,"2,274",12,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:47:53-06:00,esp32-1,17,79,1494,"2,291",12,Muy buena,300,"0,242",0,Oscuro
2025-09-18T02:48:28-06:00,esp32-1,17,79,1505,"2,264",12,Muy buena,302,"0,243",0,Oscuro
2025-09-18T02:49:04-06:00,esp32-1,17,79,1505,"2,264",12,Muy buena,302,"0,243",0,Oscuro
2025-09-18T02:49:39-06:00,esp32-1,17,79,1507,"2,26",12,Muy buena,299,"0,241",0,Oscuro
2025-09-18T02:50:14-06:00,esp32-1,17,79,1509,"2,255",12,Muy buena,301,"0,243",0,Oscuro
2025-09-18T02:50:50-06:00,esp32-1,17,79,1500,"2,276",12,Muy buena,302,"0,243",0,Oscuro
2025-09-18T02:51:24-06:00,esp32-1,"16,7",79,1498,"2,281",12,Muy buena,301,"0,243",0,Oscuro
2025-09-18T02:51:58-06:00,esp32-1,"16,6",79,1504,"2,267",12,Muy buena,301,"0,243",0,Oscuro
2025-09-18T02:52:33-06:00,esp32-1,"16,6",79,1500,"2,276",12,Muy buena,299,"0,241",0,Oscuro
2025-09-18T02:53:09-06:00,esp32-1,"16,6",79,1497,"2,284",12,Muy buena,301,"0,243",0,Oscuro
2025-09-18T02:53:44-06:00,esp32-1,"16,6",79,1491,"2,298",12,Muy buena,302,"0,243",0,Oscuro
2025-09-18T02:54:18-06:00,esp32-1,"16,6",79,1484,"2,315",11,Muy buena,298,"0,24",0,Oscuro
2025-09-18T02:54:53-06:00,esp32-1,"16,6",79,1479,"2,327",11,Muy buena,297,"0,239",0,Oscuro
2025-09-18T02:55:29-06:00,esp32-1,"16,6",79,1491,"2,298",12,Muy buena,298,"0,24",0,Oscuro
2025-09-18T02:56:06-06:00,esp32-1,"16,6",79,1481,"2,322",11,Muy buena,302,"0,243",0,Oscuro
2025-09-18T02:56:42-06:00,esp32-1,"16,6",79,1489,"2,303",12,Muy buena,301,"0,243",0,Oscuro
2025-09-18T02:57:17-06:00,esp32-1,"16,6",79,1491,"2,298",12,Muy buena,301,"0,243",0,Oscuro
2025-09-18T02:57:53-06:00,esp32-1,"16,6",79,1492,"2,296",12,Muy buena,299,"0,241",0,Oscuro
2025-09-18T02:58:27-06:00,esp32-1,"16,6",79,1500,"2,276",12,Muy buena,299,"0,241",0,Oscuro
2025-09-18T02:59:02-06:00,esp32-1,"16,6",79,1499,"2,279",12,Muy buena,303,"0,244",0,Oscuro
2025-09-18T02:59:37-06:00,esp32-1,"16,6",79,1500,"2,276",12,Muy buena,301,"0,243",0,Oscuro
2025-09-18T03:00:13-06:00,esp32-1,"16,6",79,1474,"2,34",11,Muy buena,294,"0,237",0,Oscuro
2025-09-18T03:00:48-06:00,esp32-1,"16,6",79,1488,"2,305",12,Muy buena,299,"0,241",0,Oscuro
2025-09-18T03:01:22-06:00,esp32-1,"16,6",79,1500,"2,276",12,Muy buena,301,"0,243",0,Oscuro
